pair_idx,fp_size,num_collisions,tanimoto_exact,tanimoto_compressed,tanimoto_compressed_difference
574,4096,0,0.1775,0.1775,0.0000
575,512,4,0.1748,0.2000,0.0252
575,1024,2,0.1748,0.1915,0.0167
575,2048,1,0.1748,0.1831,0.0083
575,4096,1,0.1748,0.1831,0.0083
576,512,12,0.1401,0.1933,0.0532
576,1024,6,0.1401,0.1623,0.0222
576,2048,4,0.1401,0.1548,0.0147
576,4096,1,0.1401,0.1474,0.0073
577,512,5,0.1918,0.2168,0.0250
577,1024,2,0.1918,0.2000,0.0082
577,2048,0,0.1918,0.1918,0.0000
577,4096,0,0.1918,0.1918,0.0000
578,512,9,0.1024,0.1509,0.0485
578,1024,6,0.1024,0.1227,0.0203
578,2048,4,0.1024,0.1227,0.0203
578,4096,2,0.1024,0.1159,0.0134
579,512,2,0.1339,0.1520,0.0181
579,1024,0,0.1339,0.1339,0.0000
579,2048,0,0.1339,0.1339,0.0000
579,4096,0,0.1339,0.1339,0.0000
580,512,4,0.1400,0.1712,0.0312
580,1024,2,0.1400,0.1554,0.0154
580,2048,1,0.1400,0.1477,0.0077
580,4096,1,0.1400,0.1477,0.0077
581,512,1,0.1709,0.1810,0.0101
581,1024,0,0.1709,0.1709,0.0000
581,2048,0,0.1709,0.1709,0.0000
581,4096,0,0.1709,0.1709,0.0000
582,512,6,0.1049,0.1286,0.0237
582,1024,1,0.1049,0.1127,0.0078
582,2048,1,0.1049,0.1127,0.0078
582,4096,0,0.1049,0.1049,0.0000
583,512,8,0.2254,0.2609,0.0355
583,1024,3,0.2254,0.2340,0.0087
583,2048,2,0.2254,0.2340,0.0087
583,4096,0,0.2254,0.2254,0.0000
584,512,13,0.2066,0.2660,0.0594
584,1024,7,0.2066,0.2356,0.0290
584,2048,2,0.2066,0.2123,0.0057
584,4096,0,0.2066,0.2066,0.0000
585,512,4,0.2800,0.3008,0.0208
585,1024,3,0.2800,0.3008,0.0208
585,2048,3,0.2800,0.3008,0.0208
585,4096,1,0.2800,0.2903,0.0103
586,512,3,0.2180,0.2273,0.0092
586,1024,2,0.2180,0.2273,0.0092
586,2048,2,0.2180,0.2273,0.0092
586,4096,0,0.2180,0.2180,0.0000
587,512,3,0.0841,0.0943,0.0102
587,1024,2,0.0841,0.0943,0.0102
587,2048,2,0.0841,0.0943,0.0102
587,4096,0,0.0841,0.0841,0.0000
588,512,8,0.2174,0.2645,0.0471
588,1024,3,0.2174,0.2250,0.0076
588,2048,1,0.2174,0.2174,0.0000
588,4096,0,0.2174,0.2174,0.0000
589,512,5,0.1719,0.2195,0.0476
589,1024,5,0.1719,0.2195,0.0476
589,2048,1,0.1719,0.1811,0.0092
589,4096,0,0.1719,0.1719,0.0000
590,512,4,0.1818,0.2133,0.0315
590,1024,1,0.1818,0.1895,0.0077
590,2048,0,0.1818,0.1818,0.0000
590,4096,0,0.1818,0.1818,0.0000
591,512,4,0.1288,0.1550,0.0263
591,1024,0,0.1288,0.1288,0.0000
591,2048,0,0.1288,0.1288,0.0000
591,4096,0,0.1288,0.1288,0.0000
592,512,5,0.1120,0.1488,0.0368
592,1024,2,0.1120,0.1210,0.0090
592,2048,1,0.1120,0.1120,0.0000
592,4096,1,0.1120,0.1120,0.0000
593,512,11,0.1813,0.2459,0.0646
593,1024,5,0.1813,0.2193,0.0379
593,2048,4,0.1813,0.2063,0.0250
593,4096,1,0.1813,0.1875,0.0062
594,512,3,0.2201,0.2436,0.0235
594,1024,1,0.2201,0.2278,0.0077
594,2048,1,0.2201,0.2278,0.0077
594,4096,1,0.2201,0.2278,0.0077
595,512,10,0.0474,0.0833,0.0359
595,1024,6,0.0474,0.0676,0.0202
595,2048,4,0.0474,0.0625,0.0151
595,4096,1,0.0474,0.0524,0.0050
596,512,11,0.1268,0.2030,0.0762
596,1024,5,0.1268,0.1679,0.0411
596,2048,3,0.1268,0.1511,0.0243
596,4096,1,0.1268,0.1348,0.0080
597,512,5,0.1603,0.1987,0.0384
597,1024,2,0.1603,0.1753,0.0151
597,2048,1,0.1603,0.1677,0.0075
597,4096,0,0.1603,0.1603,0.0000
598,512,4,0.1797,0.1984,0.0187
598,1024,1,0.1797,0.1890,0.0093
598,2048,1,0.1797,0.1890,0.0093
598,4096,0,0.1797,0.1797,0.0000
599,512,8,0.2151,0.2667,0.0516
599,1024,4,0.2151,0.2440,0.0289
599,2048,3,0.2151,0.2367,0.0216
599,4096,1,0.2151,0.2222,0.0071
600,512,6,0.1793,0.2391,0.0598
600,1024,2,0.1793,0.1958,0.0165
600,2048,1,0.1793,0.1875,0.0082
600,4096,0,0.1793,0.1793,0.0000
601,512,1,0.1418,0.1504,0.0086
601,1024,0,0.1418,0.1418,0.0000
601,2048,0,0.1418,0.1418,0.0000
601,4096,0,0.1418,0.1418,0.0000
602,512,6,0.2022,0.2588,0.0566
602,1024,4,0.2022,0.2299,0.0276
602,2048,1,0.2022,0.2159,0.0137
602,4096,0,0.2022,0.2022,0.0000
603,512,7,0.2432,0.2958,0.0525
603,1024,3,0.2432,0.2603,0.0170
603,2048,1,0.2432,0.2517,0.0085
603,4096,0,0.2432,0.2432,0.0000
604,512,6,0.2190,0.2652,0.0462
604,1024,3,0.2190,0.2370,0.0181
604,2048,2,0.2190,0.2279,0.0090
604,4096,1,0.2190,0.2190,0.0000
605,512,5,0.1301,0.1702,0.0401
605,1024,4,0.1301,0.1620,0.0318
605,2048,3,0.1301,0.1538,0.0237
605,4096,1,0.1301,0.1379,0.0078
606,512,2,0.0903,0.1056,0.0154
606,1024,1,0.0903,0.0979,0.0076
606,2048,1,0.0903,0.0979,0.0076
606,4096,0,0.0903,0.0903,0.0000
607,512,5,0.1849,0.2051,0.0203
607,1024,2,0.1849,0.1949,0.0100
607,2048,1,0.1849,0.1949,0.0100
607,4096,1,0.1849,0.1949,0.0100
608,512,3,0.1639,0.1833,0.0194
608,1024,1,0.1639,0.1639,0.0000
608,2048,0,0.1639,0.1639,0.0000
608,4096,0,0.1639,0.1639,0.0000
609,512,5,0.0661,0.1121,0.0460
609,1024,4,0.0661,0.1026,0.0364
609,2048,2,0.0661,0.0840,0.0179
609,4096,0,0.0661,0.0661,0.0000
610,512,3,0.1761,0.2101,0.0341
610,1024,1,0.1761,0.1844,0.0083
610,2048,0,0.1761,0.1761,0.0000
610,4096,0,0.1761,0.1761,0.0000
611,512,4,0.1087,0.1418,0.0331
611,1024,1,0.1087,0.1168,0.0081
611,2048,0,0.1087,0.1087,0.0000
611,4096,0,0.1087,0.1087,0.0000
612,512,5,0.1389,0.1714,0.0325
612,1024,5,0.1389,0.1714,0.0325
612,2048,4,0.1389,0.1604,0.0215
612,4096,2,0.1389,0.1495,0.0106
613,512,2,0.1597,0.1795,0.0198
613,1024,0,0.1597,0.1597,0.0000
613,2048,0,0.1597,0.1597,0.0000
613,4096,0,0.1597,0.1597,0.0000
614,512,3,0.2034,0.2456,0.0422
614,1024,0,0.2034,0.2034,0.0000
614,2048,0,0.2034,0.2034,0.0000
614,4096,0,0.2034,0.2034,0.0000
615,512,3,0.1887,0.2233,0.0346
615,1024,2,0.1887,0.2115,0.0229
615,2048,2,0.1887,0.2115,0.0229
615,4096,1,0.1887,0.2000,0.0113
616,512,7,0.0647,0.1045,0.0397
616,1024,3,0.0647,0.0725,0.0077
616,2048,1,0.0647,0.0725,0.0077
616,4096,0,0.0647,0.0647,0.0000
617,512,4,0.1465,0.1765,0.0300
617,1024,2,0.1465,0.1613,0.0148
617,2048,0,0.1465,0.1465,0.0000
617,4096,0,0.1465,0.1465,0.0000
618,512,4,0.2427,0.2929,0.0502
618,1024,1,0.2427,0.2549,0.0122
618,2048,1,0.2427,0.2549,0.0122
618,4096,1,0.2427,0.2549,0.0122
619,512,5,0.2000,0.2522,0.0522
619,1024,1,0.2000,0.2101,0.0101
619,2048,0,0.2000,0.2000,0.0000
619,4096,0,0.2000,0.2000,0.0000
620,512,5,0.0930,0.1371,0.0441
620,1024,4,0.0930,0.1280,0.0350
620,2048,2,0.0930,0.1102,0.0172
620,4096,1,0.0930,0.1016,0.0085
621,512,11,0.1348,0.2024,0.0675
621,1024,6,0.1348,0.1676,0.0328
621,2048,4,0.1348,0.1543,0.0195
621,4096,0,0.1348,0.1348,0.0000
622,512,4,0.2137,0.2241,0.0105
622,1024,1,0.2137,0.2137,0.0000
622,2048,0,0.2137,0.2137,0.0000
622,4096,0,0.2137,0.2137,0.0000
623,512,4,0.1304,0.1519,0.0215
623,1024,1,0.1304,0.1375,0.0071
623,2048,0,0.1304,0.1304,0.0000
623,4096,0,0.1304,0.1304,0.0000
624,512,8,0.1465,0.1921,0.0456
624,1024,5,0.1465,0.1765,0.0300
624,2048,3,0.1465,0.1688,0.0223
624,4096,1,0.1465,0.1538,0.0073
625,512,7,0.1957,0.2406,0.0449
625,1024,5,0.1957,0.2222,0.0266
625,2048,4,0.1957,0.2132,0.0176
625,4096,0,0.1957,0.1957,0.0000
626,512,3,0.1594,0.1852,0.0258
626,1024,1,0.1594,0.1679,0.0085
626,2048,1,0.1594,0.1679,0.0085
626,4096,1,0.1594,0.1679,0.0085
627,512,3,0.1429,0.1724,0.0296
627,1024,1,0.1429,0.1525,0.0097
627,2048,0,0.1429,0.1429,0.0000
627,4096,0,0.1429,0.1429,0.0000
628,512,1,0.1641,0.1732,0.0092
628,1024,1,0.1641,0.1732,0.0092
628,2048,0,0.1641,0.1641,0.0000
628,4096,0,0.1641,0.1641,0.0000
629,512,5,0.1233,0.1469,0.0236
629,1024,2,0.1233,0.1389,0.0156
629,2048,0,0.1233,0.1233,0.0000
629,4096,0,0.1233,0.1233,0.0000
630,512,1,0.2437,0.2437,0.0000
630,1024,1,0.2437,0.2437,0.0000
630,2048,0,0.2437,0.2437,0.0000
630,4096,0,0.2437,0.2437,0.0000
631,512,2,0.1339,0.1520,0.0181
631,1024,0,0.1339,0.1339,0.0000
631,2048,0,0.1339,0.1339,0.0000
631,4096,0,0.1339,0.1339,0.0000
632,512,8,0.1148,0.1525,0.0378
632,1024,3,0.1148,0.1333,0.0186
632,2048,3,0.1148,0.1333,0.0186
632,4096,0,0.1148,0.1148,0.0000
633,512,3,0.2784,0.3053,0.0269
633,1024,3,0.2784,0.3053,0.0269
633,2048,2,0.2784,0.2917,0.0133
633,4096,0,0.2784,0.2784,0.0000
634,512,6,0.1111,0.1538,0.0427
634,1024,1,0.1111,0.1194,0.0083
634,2048,1,0.1111,0.1194,0.0083
634,4096,0,0.1111,0.1111,0.0000
635,512,6,0.2381,0.2639,0.0258
635,1024,3,0.2381,0.2552,0.0171
635,2048,3,0.2381,0.2552,0.0171
635,4096,1,0.2381,0.2466,0.0085
636,512,1,0.1622,0.1622,0.0000
636,1024,1,0.1622,0.1622,0.0000
636,2048,1,0.1622,0.1622,0.0000
636,4096,0,0.1622,0.1622,0.0000
637,512,5,0.1460,0.1805,0.0345
637,1024,1,0.1460,0.1544,0.0084
637,2048,0,0.1460,0.1460,0.0000
637,4096,0,0.1460,0.1460,0.0000
638,512,5,0.1345,0.1617,0.0272
638,1024,3,0.1345,0.1548,0.0203
638,2048,2,0.1345,0.1479,0.0134
638,4096,1,0.1345,0.1412,0.0067
639,512,5,0.1846,0.2320,0.0474
639,1024,2,0.1846,0.2031,0.0185
639,2048,0,0.1846,0.1846,0.0000
639,4096,0,0.1846,0.1846,0.0000
640,512,10,0.1648,0.2202,0.0555
640,1024,6,0.1648,0.1988,0.0341
640,2048,5,0.1648,0.1988,0.0341
640,4096,2,0.1648,0.1782,0.0134
641,512,3,0.1966,0.2069,0.0103
641,1024,3,0.1966,0.2069,0.0103
641,2048,3,0.1966,0.2069,0.0103
641,4096,2,0.1966,0.1966,0.0000
642,512,5,0.1274,0.1569,0.0295
642,1024,1,0.1274,0.1346,0.0072
642,2048,1,0.1274,0.1346,0.0072
642,4096,0,0.1274,0.1274,0.0000
643,512,3,0.1930,0.2143,0.0213
643,1024,1,0.1930,0.2035,0.0106
643,2048,0,0.1930,0.1930,0.0000
643,4096,0,0.1930,0.1930,0.0000
644,512,10,0.1290,0.1745,0.0455
644,1024,3,0.1290,0.1513,0.0223
644,2048,2,0.1290,0.1438,0.0148
644,4096,0,0.1290,0.1290,0.0000
645,512,4,0.1489,0.1739,0.0250
645,1024,2,0.1489,0.1571,0.0082
645,2048,2,0.1489,0.1571,0.0082
645,4096,0,0.1489,0.1489,0.0000
646,512,0,0.2205,0.2205,0.0000
646,1024,0,0.2205,0.2205,0.0000
646,2048,0,0.2205,0.2205,0.0000
646,4096,0,0.2205,0.2205,0.0000
647,512,3,0.1770,0.2091,0.0321
647,1024,1,0.1770,0.1875,0.0105
647,2048,1,0.1770,0.1875,0.0105
647,4096,0,0.1770,0.1770,0.0000
648,512,4,0.1339,0.1429,0.0090
648,1024,1,0.1339,0.1339,0.0000
648,2048,0,0.1339,0.1339,0.0000
648,4096,0,0.1339,0.1339,0.0000
649,512,8,0.1641,0.2417,0.0776
649,1024,2,0.1641,0.1825,0.0185
649,2048,1,0.1641,0.1732,0.0092
649,4096,0,0.1641,0.1641,0.0000
650,512,6,0.1391,0.1781,0.0390
650,1024,4,0.1391,0.1622,0.0231
650,2048,1,0.1391,0.1391,0.0000
650,4096,0,0.1391,0.1391,0.0000
651,512,2,0.1955,0.2137,0.0183
651,1024,0,0.1955,0.1955,0.0000
651,2048,0,0.1955,0.1955,0.0000
651,4096,0,0.1955,0.1955,0.0000
652,512,3,0.1257,0.1394,0.0136
652,1024,1,0.1257,0.1325,0.0068
652,2048,0,0.1257,0.1257,0.0000
652,4096,0,0.1257,0.1257,0.0000
653,512,3,0.1438,0.1517,0.0079
653,1024,1,0.1438,0.1438,0.0000
653,2048,0,0.1438,0.1438,0.0000
653,4096,0,0.1438,0.1438,0.0000
654,512,4,0.1119,0.1374,0.0255
654,1024,1,0.1119,0.1203,0.0084
654,2048,0,0.1119,0.1119,0.0000
654,4096,0,0.1119,0.1119,0.0000
655,512,4,0.2110,0.2222,0.0112
655,1024,1,0.2110,0.2222,0.0112
655,2048,0,0.2110,0.2110,0.0000
655,4096,0,0.2110,0.2110,0.0000
656,512,1,0.1748,0.1748,0.0000
656,1024,1,0.1748,0.1748,0.0000
656,2048,1,0.1748,0.1748,0.0000
656,4096,0,0.1748,0.1748,0.0000
657,512,2,0.0851,0.1007,0.0156
657,1024,0,0.0851,0.0851,0.0000
657,2048,0,0.0851,0.0851,0.0000
657,4096,0,0.0851,0.0851,0.0000
658,512,10,0.1899,0.2533,0.0635
658,1024,5,0.1899,0.2288,0.0389
658,2048,2,0.1899,0.2051,0.0153
658,4096,1,0.1899,0.1975,0.0076
659,512,7,0.0897,0.1333,0.0436
659,1024,5,0.0897,0.1184,0.0287
659,2048,4,0.0897,0.1111,0.0214
659,4096,2,0.0897,0.1039,0.0142
660,512,4,0.1497,0.1818,0.0322
660,1024,2,0.1497,0.1655,0.0159
660,2048,1,0.1497,0.1575,0.0079
660,4096,1,0.1497,0.1575,0.0079
661,512,2,0.1985,0.2164,0.0179
661,1024,2,0.1985,0.2164,0.0179
661,2048,1,0.1985,0.2074,0.0089
661,4096,0,0.1985,0.1985,0.0000
662,512,6,0.1205,0.1772,0.0567
662,1024,3,0.1205,0.1481,0.0277
662,2048,2,0.1205,0.1341,0.0137
662,4096,0,0.1205,0.1205,0.0000
663,512,10,0.1824,0.2617,0.0794
663,1024,4,0.1824,0.2051,0.0227
663,2048,3,0.1824,0.2051,0.0227
663,4096,2,0.1824,0.1975,0.0151
664,512,5,0.1441,0.1759,0.0318
664,1024,3,0.1441,0.1545,0.0104
664,2048,2,0.1441,0.1545,0.0104
664,4096,1,0.1441,0.1545,0.0104
665,512,6,0.1049,0.1367,0.0318
665,1024,3,0.1049,0.1286,0.0237
665,2048,1,0.1049,0.1127,0.0078
665,4096,0,0.1049,0.1049,0.0000
666,512,4,0.1852,0.2121,0.0269
666,1024,2,0.1852,0.2030,0.0178
666,2048,0,0.1852,0.1852,0.0000
666,4096,0,0.1852,0.1852,0.0000
667,512,4,0.2676,0.2857,0.0181
667,1024,3,0.2676,0.2857,0.0181
667,2048,1,0.2676,0.2676,0.0000
667,4096,0,0.2676,0.2676,0.0000
668,512,2,0.1415,0.1635,0.0220
668,1024,1,0.1415,0.1524,0.0109
668,2048,0,0.1415,0.1415,0.0000
668,4096,0,0.1415,0.1415,0.0000
669,512,5,0.1500,0.1720,0.0220
669,1024,3,0.1500,0.1572,0.0072
669,2048,2,0.1500,0.1572,0.0072
669,4096,0,0.1500,0.1500,0.0000
670,512,3,0.1623,0.1854,0.0231
670,1024,1,0.1623,0.1699,0.0076
670,2048,1,0.1623,0.1699,0.0076
670,4096,1,0.1623,0.1699,0.0076
671,512,1,0.1024,0.1111,0.0087
671,1024,0,0.1024,0.1024,0.0000
671,2048,0,0.1024,0.1024,0.0000
671,4096,0,0.1024,0.1024,0.0000
672,512,8,0.1818,0.2426,0.0608
672,1024,4,0.1818,0.2158,0.0340
672,2048,1,0.1818,0.1901,0.0083
672,4096,1,0.1818,0.1901,0.0083
673,512,4,0.1318,0.1496,0.0178
673,1024,1,0.1318,0.1318,0.0000
673,2048,1,0.1318,0.1318,0.0000
673,4096,1,0.1318,0.1318,0.0000
674,512,8,0.2585,0.2937,0.0352
674,1024,3,0.2585,0.2759,0.0174
674,2048,1,0.2585,0.2585,0.0000
674,4096,0,0.2585,0.2585,0.0000
675,512,2,0.1019,0.1226,0.0208
675,1024,1,0.1019,0.1121,0.0103
675,2048,1,0.1019,0.1121,0.0103
675,4096,0,0.1019,0.1019,0.0000
676,512,3,0.0796,0.1091,0.0294
676,1024,3,0.0796,0.1091,0.0294
676,2048,1,0.0796,0.0893,0.0096
676,4096,0,0.0796,0.0796,0.0000
677,512,6,0.0647,0.1128,0.0480
677,1024,5,0.0647,0.1045,0.0397
677,2048,3,0.0647,0.0882,0.0235
677,4096,1,0.0647,0.0725,0.0077
678,512,7,0.1417,0.1983,0.0566
678,1024,5,0.1417,0.1885,0.0468
678,2048,3,0.1417,0.1694,0.0276
678,4096,1,0.1417,0.1508,0.0091
679,512,8,0.2256,0.2734,0.0479
679,1024,1,0.2256,0.2348,0.0093
679,2048,1,0.2256,0.2348,0.0093
679,4096,0,0.2256,0.2256,0.0000
680,512,4,0.1064,0.1304,0.0241
680,1024,1,0.1064,0.1143,0.0079
680,2048,0,0.1064,0.1064,0.0000
680,4096,0,0.1064,0.1064,0.0000
681,512,6,0.1391,0.1802,0.0410
681,1024,5,0.1391,0.1696,0.0305
681,2048,2,0.1391,0.1593,0.0202
681,4096,0,0.1391,0.1391,0.0000
682,512,11,0.2488,0.3061,0.0573
682,1024,4,0.2488,0.2673,0.0185
682,2048,2,0.2488,0.2549,0.0061
682,4096,0,0.2488,0.2488,0.0000
683,512,7,0.1301,0.1880,0.0580
683,1024,3,0.1301,0.1583,0.0283
683,2048,2,0.1301,0.1488,0.0187
683,4096,1,0.1301,0.1393,0.0093
684,512,3,0.1972,0.2230,0.0258
684,1024,1,0.1972,0.1972,0.0000
684,2048,0,0.1972,0.1972,0.0000
684,4096,0,0.1972,0.1972,0.0000
685,512,1,0.1901,0.2000,0.0099
685,1024,1,0.1901,0.2000,0.0099
685,2048,0,0.1901,0.1901,0.0000
685,4096,0,0.1901,0.1901,0.0000
686,512,4,0.1333,0.1429,0.0095
686,1024,1,0.1333,0.1429,0.0095
686,2048,1,0.1333,0.1429,0.0095
686,4096,1,0.1333,0.1429,0.0095
687,512,4,0.1667,0.1974,0.0307
687,1024,0,0.1667,0.1667,0.0000
687,2048,0,0.1667,0.1667,0.0000
687,4096,0,0.1667,0.1667,0.0000
688,512,5,0.1328,0.1694,0.0365
688,1024,3,0.1328,0.1508,0.0180
688,2048,3,0.1328,0.1508,0.0180
688,4096,0,0.1328,0.1328,0.0000
689,512,13,0.1436,0.2035,0.0598
689,1024,5,0.1436,0.1564,0.0128
689,2048,2,0.1436,0.1500,0.0064
689,4096,1,0.1436,0.1500,0.0064
690,512,4,0.1121,0.1416,0.0295
690,1024,0,0.1121,0.1121,0.0000
690,2048,0,0.1121,0.1121,0.0000
690,4096,0,0.1121,0.1121,0.0000
691,512,2,0.1667,0.1770,0.0103
691,1024,2,0.1667,0.1770,0.0103
691,2048,1,0.1667,0.1667,0.0000
691,4096,1,0.1667,0.1667,0.0000
692,512,10,0.1880,0.2523,0.0642
692,1024,4,0.1880,0.2087,0.0207
692,2048,2,0.1880,0.1983,0.0102
692,4096,1,0.1880,0.1880,0.0000
693,512,7,0.2049,0.2458,0.0408
693,1024,3,0.2049,0.2149,0.0100
693,2048,3,0.2049,0.2149,0.0100
693,4096,0,0.2049,0.2049,0.0000
694,512,6,0.1799,0.2331,0.0532
694,1024,4,0.1799,0.2148,0.0350
694,2048,3,0.1799,0.2148,0.0350
694,4096,0,0.1799,0.1799,0.0000
695,512,5,0.1221,0.1667,0.0445
695,1024,3,0.1221,0.1484,0.0263
695,2048,0,0.1221,0.1221,0.0000
695,4096,0,0.1221,0.1221,0.0000
696,512,6,0.1522,0.2137,0.0616
696,1024,4,0.1522,0.1866,0.0344
696,2048,3,0.1522,0.1778,0.0256
696,4096,1,0.1522,0.1606,0.0084
697,512,3,0.1465,0.1613,0.0148
697,1024,2,0.1465,0.1538,0.0073
697,2048,2,0.1465,0.1538,0.0073
697,4096,1,0.1465,0.1538,0.0073
698,512,5,0.1825,0.2090,0.0265
698,1024,2,0.1825,0.1912,0.0087
698,2048,1,0.1825,0.1825,0.0000
698,4096,0,0.1825,0.1825,0.0000
699,512,3,0.1748,0.2000,0.0252
699,1024,2,0.1748,0.1915,0.0167
699,2048,1,0.1748,0.1831,0.0083
699,4096,1,0.1748,0.1831,0.0083
700,512,1,0.1286,0.1367,0.0081
700,1024,1,0.1286,0.1367,0.0081
700,2048,1,0.1286,0.1367,0.0081
700,4096,1,0.1286,0.1367,0.0081
701,512,9,0.1824,0.2411,0.0587
701,1024,2,0.1824,0.1905,0.0080
701,2048,1,0.1824,0.1824,0.0000
701,4096,1,0.1824,0.1824,0.0000
702,512,4,0.1049,0.1286,0.0237
702,1024,2,0.1049,0.1127,0.0078
702,2048,2,0.1049,0.1127,0.0078
702,4096,2,0.1049,0.1127,0.0078
703,512,8,0.1310,0.1585,0.0276
703,1024,4,0.1310,0.1446,0.0136
703,2048,3,0.1310,0.1377,0.0068
703,4096,0,0.1310,0.1310,0.0000
704,512,6,0.1721,0.2119,0.0397
704,1024,2,0.1721,0.1917,0.0195
704,2048,2,0.1721,0.1917,0.0195
704,4096,1,0.1721,0.1818,0.0097
705,512,7,0.1450,0.2000,0.0550
705,1024,4,0.1450,0.1811,0.0361
705,2048,1,0.1450,0.1538,0.0088
705,4096,1,0.1450,0.1538,0.0088
706,512,3,0.1280,0.1463,0.0183
706,1024,2,0.1280,0.1463,0.0183
706,2048,2,0.1280,0.1463,0.0183
706,4096,0,0.1280,0.1280,0.0000
707,512,1,0.1724,0.1826,0.0102
707,1024,1,0.1724,0.1826,0.0102
707,2048,1,0.1724,0.1826,0.0102
707,4096,1,0.1724,0.1826,0.0102
708,512,2,0.1351,0.1560,0.0208
708,1024,1,0.1351,0.1455,0.0103
708,2048,1,0.1351,0.1455,0.0103
708,4096,1,0.1351,0.1455,0.0103
709,512,10,0.1447,0.1918,0.0470
709,1024,6,0.1447,0.1704,0.0257
709,2048,4,0.1447,0.1600,0.0153
709,4096,1,0.1447,0.1498,0.0050
710,512,6,0.2812,0.3120,0.0307
710,1024,2,0.2812,0.3016,0.0203
710,2048,2,0.2812,0.3016,0.0203
710,4096,0,0.2812,0.2812,0.0000
711,512,4,0.2000,0.2308,0.0308
711,1024,2,0.2000,0.2101,0.0101
711,2048,2,0.2000,0.2101,0.0101
711,4096,0,0.2000,0.2000,0.0000
712,512,2,0.1679,0.1860,0.0181
712,1024,0,0.1679,0.1679,0.0000
712,2048,0,0.1679,0.1679,0.0000
712,4096,0,0.1679,0.1679,0.0000
713,512,7,0.1883,0.2282,0.0399
713,1024,3,0.1883,0.2039,0.0156
713,2048,1,0.1883,0.1961,0.0078
713,4096,1,0.1883,0.1961,0.0078
714,512,8,0.1765,0.2162,0.0397
714,1024,4,0.1765,0.2000,0.0235
714,2048,2,0.1765,0.1921,0.0156
714,4096,1,0.1765,0.1842,0.0077
715,512,7,0.2098,0.2446,0.0348
715,1024,3,0.2098,0.2270,0.0172
715,2048,1,0.2098,0.2183,0.0085
715,4096,0,0.2098,0.2098,0.0000
716,512,5,0.2500,0.2687,0.0187
716,1024,2,0.2500,0.2687,0.0187
716,2048,1,0.2500,0.2593,0.0093
716,4096,0,0.2500,0.2500,0.0000
717,512,10,0.1209,0.1587,0.0377
717,1024,4,0.1209,0.1315,0.0105
717,2048,2,0.1209,0.1262,0.0052
717,4096,1,0.1209,0.1209,0.0000
718,512,6,0.1338,0.1752,0.0414
718,1024,3,0.1338,0.1500,0.0162
718,2048,2,0.1338,0.1418,0.0080
718,4096,0,0.1338,0.1338,0.0000
719,512,3,0.1471,0.1642,0.0171
719,1024,2,0.1471,0.1642,0.0171
719,2048,0,0.1471,0.1471,0.0000
719,4096,0,0.1471,0.1471,0.0000
720,512,3,0.2212,0.2545,0.0333
720,1024,0,0.2212,0.2212,0.0000
720,2048,0,0.2212,0.2212,0.0000
720,4096,0,0.2212,0.2212,0.0000
721,512,7,0.1364,0.1628,0.0264
721,1024,5,0.1364,0.1561,0.0197
721,2048,2,0.1364,0.1429,0.0065
721,4096,0,0.1364,0.1364,0.0000
722,512,4,0.1615,0.1797,0.0181
722,1024,3,0.1615,0.1797,0.0181
722,2048,2,0.1615,0.1705,0.0090
722,4096,1,0.1615,0.1705,0.0090
723,512,7,0.1429,0.1696,0.0267
723,1024,4,0.1429,0.1628,0.0199
723,2048,2,0.1429,0.1561,0.0132
723,4096,0,0.1429,0.1429,0.0000
724,512,5,0.1615,0.1984,0.0369
724,1024,3,0.1615,0.1890,0.0274
724,2048,3,0.1615,0.1890,0.0274
724,4096,0,0.1615,0.1615,0.0000
725,512,3,0.1092,0.1379,0.0287
725,1024,1,0.1092,0.1186,0.0094
725,2048,1,0.1092,0.1186,0.0094
725,4096,1,0.1092,0.1186,0.0094
726,512,6,0.1744,0.2024,0.0280
726,1024,2,0.1744,0.1882,0.0138
726,2048,2,0.1744,0.1882,0.0138
726,4096,2,0.1744,0.1882,0.0138
727,512,2,0.2086,0.2263,0.0176
727,1024,2,0.2086,0.2263,0.0176
727,2048,2,0.2086,0.2263,0.0176
727,4096,1,0.2086,0.2174,0.0088
728,512,2,0.1494,0.1569,0.0075
728,1024,1,0.1494,0.1494,0.0000
728,2048,0,0.1494,0.1494,0.0000
728,4096,0,0.1494,0.1494,0.0000
729,512,8,0.1102,0.1593,0.0491
729,1024,8,0.1102,0.1593,0.0491
729,2048,2,0.1102,0.1197,0.0095
729,4096,0,0.1102,0.1102,0.0000
730,512,2,0.1157,0.1250,0.0093
730,1024,1,0.1157,0.1157,0.0000
730,2048,1,0.1157,0.1157,0.0000
730,4096,1,0.1157,0.1157,0.0000
731,512,6,0.1056,0.1410,0.0354
731,1024,3,0.1056,0.1195,0.0139
731,2048,0,0.1056,0.1056,0.0000
731,4096,0,0.1056,0.1056,0.0000
732,512,2,0.1190,0.1371,0.0180
732,1024,0,0.1190,0.1190,0.0000
732,2048,0,0.1190,0.1190,0.0000
732,4096,0,0.1190,0.1190,0.0000
733,512,2,0.1008,0.1008,0.0000
733,1024,1,0.1008,0.1008,0.0000
733,2048,1,0.1008,0.1008,0.0000
733,4096,0,0.1008,0.1008,0.0000
734,512,4,0.1311,0.1597,0.0285
734,1024,1,0.1311,0.1405,0.0093
734,2048,0,0.1311,0.1311,0.0000
734,4096,0,0.1311,0.1311,0.0000
